8707	15106
15872	2939
1018	8161
11157	10319
5439	13339
8796	12059
12205	17148
297	14630
4355	18130
4622	17739
8512	16539
7114	4710
15036	12893
8679	1541
13393	18561
11485	4007
5791	14506
13763	13998
14702	2465
15931	17127
11868	15169
15617	371
7518	18219
5116	13989
12616	15154
580	1429
10280	170
4628	10599
11677	5807
8047	4544
7415	14136
2694	13814
1916	12851
814	16328
10610	18427
11390	15191
7822	16265
1651	834
4622	2330
12728	6925
1449	2039
11688	589
15617	6778
9907	18952
1255	9711
10814	7397
8507	8291
3703	5604
9468	2731
2844	13368
4932	15887
5758	9899
4495	4660
13107	6994
106	996
586	3469
3292	3238
2692	16840
14467	20153
12103	9595
8400	4723
2625	11675
11249	14728
238	15738
2478	1867
14465	13878
14186	12168
5972	4453
10958	11897
8543	9913
3864	9036
640	15496
12373	16243
4504	14873
8388	8353
4074	18921
3362	13416
6656	18072
13630	15049
15617	829
12795	9372
13035	18577
11993	20213
3460	3913
10210	4937
7129	18758
4917	12648
3725	8219
1845	9031
3599	8280
3567	11892
9259	4364
14872	13412
5398	4229
13914	2481
14740	8862
10576	372
4496	16694
15144	12201
6675	18758
8268	257
8611	18921
2978	14005
2174	5292
5029	6740
14468	6329
15937	18701
11928	14241
10568	6550
12784	20282
11028	15654
5030	3430
8017	11594
5223	5909
9981	16875
7779	13021
1010	2916
11199	427
10585	6197
6565	5690
1996	10202
11209	161
9611	15676
4191	9051
4151	6575
2509	1304
15180	11964
6074	309
5223	19816
9905	11541
6407	13416
8182	19224
5646	6740
14557	12482
3160	13476
11164	19563
6517	9938
2554	9445
15604	6722
7458	3013
8927	15020
13964	3215
5404	179
8765	4980
13537	9036
4610	6740
13316	9320
11913	14285
11232	16243
323	4253
4149	9271
2692	8739
8294	4162
14557	2004
14818	16908
14786	19837
6697	10297
14778	15493
5645	9595
14595	17400
4624	16450
13554	15936
15506	350
129	9801
13408	18002
7433	16545
2726	6837
7357	5756
5403	5757
4149	14714
14150	10096
4672	18507
7025	12746
14249	8027
4046	3504
14774	6288
7566	450
10282	7247
270	18758
13977	16883
10944	18002
14566	1820
3610	8544
11265	12411
11878	17482
14374	9744
2839	1793
14578	1839
14715	13140
